Unnamed: 0,Unnamed: 0.1,proposalID.id,voters.id,support,single_vote,name
612,804,3,0xd02ae906edc339872b8300020fc4411c4f4036e1,1,69453123400000000,andykaufman.eth
606,396,3,0x7e790ca3c053bd46c52eb6c73294ecf80b541ed4,1,3872044500000000,
577,179,3,0x3db69bf6ac1735509a60490d338c999252fa153a,1,1568559866295209,charlycryptoinvest.eth
607,48,3,0x088e11cf7030680f1e889de192d2c27c391076bd,1,100000000000000,profiteering.eth
579,175,3,0x3af9fe35d280ada5a5edb1bef3ed872a3231d73c,1,1618019900000000,treth.eth
552,672,3,0xc4590e9dbcf47cb55f50ec2a504c026866ed78c1,1,7012666600000000,
553,124,3,0x2b5a0be5940b63de1eddccca7bd977357e2488ed,1,5412118135064030,
554,619,3,0xb37795f39c546d3511ba061d04783d987d1259a4,1,71737690500000000,
555,129,3,0x2f8c2239e53492584420ffea44b66cf26c45b40a,1,5077645391136624,
556,601,3,0xb0dc0c7a91c34ac1698f9e7ec03104bdb3b42de3,1,1921947082399089516,0xsiam.eth
557,680,3,0xc4b58654979382b02c65b8786f6b0242b7f6648c,1,39867532508951347,
559,589,3,0xafa5dfeb5b3b16840a92d5fec1f5ece29128696f,1,9254909952148973,
551,671,3,0xc45230120f7f4642b27b6b48197e4f6934bbc349,1,22087810597516867,daxtaran.eth
585,373,3,0x7929e033554d7d284d62a2f33856df31b4089999,1,709125582723027326,
592,3,3,0x0057bd83a142da84b6404616c683e21e7dd6fa5f,1,5721986704329810,
591,272,3,0x57edc3a856a69a1b086ab097c22792b0d5bb2ff2,1,119392894500000000,mdudas.eth
590,291,3,0x5bfa69517e17411beda54ea2d3672709f4867254,1,11888796835877102,
589,279,3,0x5a72bfaf8dd5b251bd008fdc0b4656319ac0509b,1,35160493834157182,
588,924,3,0xfc655427c568bcb837c05cec13e4956524ca83e0,1,73316258817471,🔑🔑🔑.eth
587,889,3,0xef62275a246950d5e4ef9b7ed207d2e0ad41f307,1,7838827200000000,joaquimduarte.eth
578,925,3,0xff2ddf66360f50bc719761959d19dc402d8c2811,1,0,vtv3.eth
561,685,3,0xc5a61d56ca395fcb87f148532369595e31286d0e,1,244152438965998626,letverse.eth
560,139,3,0x30eb4c1a534351662c1ae273b8986862b60fa079,1,100000001996851831,zhangtao.eth
558,132,3,0x2fae7ca03363a8722df266fcc1df74f3957408a8,1,54000000000000000,0x2fa.eth
548,108,3,0x23598029a695c5a622f09206d64c4efbcc366c87,1,4000000000000000,
550,661,3,0xc426f7adb8c15771cdc6df55d31518056c04d63e,1,681766055158642935,
581,837,3,0xdce21f796ffed3cb780895ed4109f548cdf5548c,1,43505721100000000,
582,483,3,0x9c2731b4a9adae8b65402e7036318a607496db45,1,70077828000000000,
583,41,3,0x070a96fe4ad5155ea91d409e8afec6b2f3c729c0,1,4806967352063335839,
584,881,3,0xeae2bb84a160f7597f5792b5c6723e3cbab006cc,1,3544643100000000,
563,68,3,0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,1,0,
562,774,3,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,2022733855683824362,langos.eth
593,266,3,0x56656ada4da72e587408d330e66a85b35516ee20,1,64451945200000000,
549,107,3,0x22e3f2c7b800f04227fd01075618725c211e2f4d,1,31052602457951276,
580,471,3,0x992b9b3acc35b0fdfd4572bb2f5dc54ed2cffa84,1,10082010100000000,satse.eth
541,572,3,0xab5886f50263de85ccc8d3f10cafa6bdc7153a82,1,10092032500000000,
542,101,3,0x2185f44a28e18318ce6ec792e50575a4293d4381,1,15476622020133726,
543,142,3,0x31d173ea66fa8fba38b3ddb798c1c1098f3ae8c5,1,50000097900000000,gekonn.eth
544,114,3,0x285b7eea81a5b66b62e7276a24c1e0f83f7409c1,1,1752604730859745224,0xMaki.eth
545,77,3,0x1476ac3a5fe25c2a5edf4889b877f4f9639b8a21,1,2119894400000000,
546,738,3,0xc8f88b4aef57ac93fe41390194c3a4d77d7df744,1,1689490605052942350,torgin.eth
547,109,3,0x25be2dbcf1669cddf3f0ed0f9e01223aed3d1209,1,0,
540,63,3,0x0d8a282f1c5a2a0d9a078865fae419b576ad4a1b,1,2232148300000000,
695,709,4,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,1,3178685093682906637,nahuel.eth
694,775,4,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,1932942473349642936,langos.eth
699,838,4,0xdce21f796ffed3cb780895ed4109f548cdf5548c,1,9505721100000000,
713,425,4,0x8c340ad3e0ca75edf7c023e3d128eebfc4d7f2c0,1,144176222254792844,
697,42,4,0x070a96fe4ad5155ea91d409e8afec6b2f3c729c0,1,23961758409843730247,
696,896,4,0xf02f24d3b531dcc7414df353ec13ff1c1c69045c,1,3512513600000000,
701,914,4,0xf9454638f98c35b429a9ecd19fabe7578ce56684,1,100000000000000,theliquidator.eth
698,49,4,0x088e11cf7030680f1e889de192d2c27c391076bd,1,100000000000000,profiteering.eth
702,848,4,0xe264886feb92e9c6a92fa196dfdc09d330b66c17,1,0,
706,90,4,0x1ab8e9283eb5f4e70e4d645ae73d154135a16802,1,100000000000000,netway.eth
704,882,4,0xeae2bb84a160f7597f5792b5c6723e3cbab006cc,1,3544643100000000,
705,871,4,0xe507f2d7de97c783a60fef9f1c4a4dade2b0a989,1,1017702714700000000,thumb.eth
707,794,4,0xcded63761b601f817fc8c7b4a03f15328e45f448,1,66578935217913001,
708,4,4,0x0057bd83a142da84b6404616c683e21e7dd6fa5f,1,8611074928301030,
709,926,4,0xff4bbf02057c6dec217d3d022f7fdf0b057447b0,1,4205181700000000,ogrenicem.eth
710,569,4,0xab5309888c39646bb222a70e0bc1c69e3326ee77,1,0,renoeth.eth
703,854,4,0xe2e8fee9ac2af4352a0e424650b77da25c36bf80,1,73121753820479573,ninjapay.eth
700,820,4,0xd7dc6d34d12a49d6c0eae055e948014901329cd1,1,20146418500000000,
712,614,4,0xb35e71b6a5aebb07dfc3aa705968411ebdbc003f,1,0,0xtopa.eth
728,318,4,0x66a8ca433b6af14bbff7ce6ac1bfc024efe75c2d,1,100000000000000,brutish.eth
714,602,4,0xb0dc0c7a91c34ac1698f9e7ec03104bdb3b42de3,1,1668222871225569211,0xsiam.eth
711,384,4,0x7af7ca67aa827f58e0659c52a641aee55a43b535,1,12302279900000000,
722,340,4,0x6c2e175cb73a1c2152f10480f382895691d2b73f,1,395322822092,
717,662,4,0xc426f7adb8c15771cdc6df55d31518056c04d63e,1,446334545691110619,
718,484,4,0x9c2731b4a9adae8b65402e7036318a607496db45,1,0,
719,577,4,0xabb9f91560f3c90c1aabf2852f827c91127ef924,1,16415032854176371,
720,401,4,0x80a03dbf383c6fdd96fb95d1a24d63c7b6d02b08,1,8091893600000000,prnd.eth
721,561,4,0xaa13905714dc09e1c51926869ddf2f3f2f1f3133,1,117529353408108,
723,629,4,0xb6605f98a5562b1ac821bc5f2b75934239e8c6d6,1,2615800988605841,catcatcat.eth
716,184,4,0x3ec44a823e07555b5f889d8d954eec736eb5865b,1,10000000000000000,collinpixley.eth
725,525,4,0xa4b06dd6316800bbab250d7486c57c982dee6e6a,1,45385286900000000,asuna.eth
726,542,4,0xa5a2a35fa9404f3603505984506206ccf208489f,1,100000000000000,grindcore.eth
727,325,4,0x6808c8f473363d085d8d8ece4b53966cad81ee4a,1,0,
729,164,4,0x37d2f33c9b7adf3ff90903086ff95d842758a5b3,1,100000000000000,bullzeye.eth
730,673,4,0xc4590e9dbcf47cb55f50ec2a504c026866ed78c1,1,0,
731,267,4,0x56656ada4da72e587408d330e66a85b35516ee20,1,0,
715,192,4,0x4547b89eaed946e1cf22050522f48b67370728d6,1,2000000000000000,xfelipe.eth
724,102,4,0x2185f44a28e18318ce6ec792e50575a4293d4381,1,15476622020133726,
800,268,5,0x56656ada4da72e587408d330e66a85b35516ee20,1,0,
801,280,5,0x5a72bfaf8dd5b251bd008fdc0b4656319ac0509b,1,35160493834157182,
802,385,5,0x7af7ca67aa827f58e0659c52a641aee55a43b535,1,3802279900000000,
803,354,5,0x6f69286d7c51de0f0cf5f3c03c8ca3eda8a322f9,1,17612704011441500,
804,5,5,0x0057bd83a142da84b6404616c683e21e7dd6fa5f,1,10348818384189116,
805,244,5,0x4f6f32e1692566d335e7498a1ff9a1c1af43106b,1,0,habibibabobabe.eth
809,459,5,0x95f6b040a013d89883e36545df53844dbda4d8d1,1,0,bluecapital.eth
807,485,5,0x9c2731b4a9adae8b65402e7036318a607496db45,1,0,
812,189,5,0x4059457092cc3812d56676df6a75fd21204fbe2f,1,0,benoxmo.umbra.eth
810,364,5,0x750c31d2290c456fcca1c659b6add80e7a88f881,1,10525583785660569,
811,185,5,0x3ec44a823e07555b5f889d8d954eec736eb5865b,1,10000000000000000,collinpixley.eth
799,293,5,0x5c51ec4986e5fc0e92b309602fe288cc00cd822e,1,0,
813,201,5,0x497cfe918001c1aceb139ce32ae933521739f11f,1,166248700000000,
815,43,5,0x070a96fe4ad5155ea91d409e8afec6b2f3c729c0,1,36783748042805761431,
814,883,5,0xeae2bb84a160f7597f5792b5c6723e3cbab006cc,1,3544643100000000,
806,341,5,0x6c2e175cb73a1c2152f10480f382895691d2b73f,1,395322822092,
808,473,5,0x9958906595168600bb8eca92e52031ffad5d5aee,1,83071200000000,
817,710,5,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,1,3170480301791970328,nahuel.eth
822,103,5,0x219c12318aff3d1319c63657d0f38afa331cccef,1,0,
833,789,5,0xccd72bea12f3927063be3d8798a4b74082713cb5,1,0,nascent.eth
816,858,5,0xe2f6e3565a96cd24d6ba985563a26fb3c93cad04,1,60007300567563314,
820,125,5,0x2b5a0be5940b63de1eddccca7bd977357e2488ed,1,,
821,638,5,0xbc9eb370dd6b3323a8acdbb5315f36c64d685d06,1,191113221189984,
823,643,5,0xbd8a922be2101c8a20286a7a3046279a0cf23eaf,1,7554028906000000,jacobhuang.argent.xyz
824,610,5,0xb2829b5955bf4d4a193cc9b15a7d315c2629ece0,1,11254675047174817263,
834,663,5,0xc426f7adb8c15771cdc6df55d31518056c04d63e,1,447754975978107051,
827,776,5,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,1847594944859457629,langos.eth
825,603,5,0xb0dc0c7a91c34ac1698f9e7ec03104bdb3b42de3,1,1673477208841636809,0xsiam.eth
829,578,5,0xabb9f91560f3c90c1aabf2852f827c91127ef924,1,16415032854176371,
830,148,5,0x33862b6fd4bd5aabf4e368fceefa20c327adaf74,1,0,
831,630,5,0xb6605f98a5562b1ac821bc5f2b75934239e8c6d6,1,2615800988605841,catcatcat.eth
832,526,5,0xa4b06dd6316800bbab250d7486c57c982dee6e6a,1,45385286900000000,asuna.eth
819,625,5,0xb532fe24310aa59fb428a3dd02dc61b86bf953fa,1,1398314966098595377,
826,133,5,0x2fae7ca03363a8722df266fcc1df74f3957408a8,1,0,0x2fa.eth
818,686,5,0xc5a61d56ca395fcb87f148532369595e31286d0e,1,0,letverse.eth
828,110,5,0x263a13fbe5416661d8ff67c5d98624d1553900ae,1,0,
835,832,6,0xdb716f46b8e89b0ffd2f1a09c1b1f072dad5bf0e,1,20232840200000000,
838,361,6,0x74f0ef88878bad5c38ee76144ebb723c94e25a86,1,0,
839,78,6,0x1476ac3a5fe25c2a5edf4889b877f4f9639b8a21,1,2119894400000000,
853,842,6,0xdd78aa83eb209d3a83330368daffa80a393285a5,1,2036230500000000,
841,527,6,0xa4b06dd6316800bbab250d7486c57c982dee6e6a,1,45385286900000000,asuna.eth
842,378,6,0x79927e10304d4290b42425ae1232a76a1b2e7232,1,65455444225075686,
843,202,6,0x497cfe918001c1aceb139ce32ae933521739f11f,1,166248700000000,
852,739,6,0xc8f88b4aef57ac93fe41390194c3a4d77d7df744,1,1603967302265983440,torgin.eth
846,236,6,0x4a4016d1cb5b6e3cfc2746e418f53a296357f564,1,0,
847,286,6,0x5add08b293702e40c24876db430cb1f36099795f,1,20900000000000000,iazid.eth
848,386,6,0x7af7ca67aa827f58e0659c52a641aee55a43b535,1,3802279900000000,
849,516,6,0xa31c2232842e631ccb2d2e4110b356bab21e6020,1,0,therealtuna.eth
850,805,6,0xd02ae906edc339872b8300020fc4411c4f4036e1,1,6096073700000000,andykaufman.eth
851,486,6,0x9c2731b4a9adae8b65402e7036318a607496db45,1,0,
837,230,6,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1,1500052925635844751,taliskye.eth
844,420,6,0x8c0eacd366a5085a8bbee1b6c18e216a8c7240b3,1,563126097879224,
845,711,6,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,1,3260226039328419477,nahuel.eth
836,6,6,0x0057bd83a142da84b6404616c683e21e7dd6fa5f,1,14027053925667380,
864,664,6,0xc426f7adb8c15771cdc6df55d31518056c04d63e,1,437754975978107051,
854,562,6,0xaa13905714dc09e1c51926869ddf2f3f2f1f3133,1,100453974247949,
857,93,6,0x1c175fdca70f2f1bbe04e3075aa9f968d35e6eb8,1,1514476600000000,quantly.eth
858,365,6,0x76da9f88e63a85ba8bfa19f3821d5a271753d3dc,1,0,lordgiv.eth
840,681,6,0xc4b58654979382b02c65b8786f6b0242b7f6648c,1,29867532508951347,
860,98,6,0x210a7ae3a6a53a04cdf43f6a4e5428221c63cc5a,1,28262638036520524,
861,368,6,0x79198fec001e269a85ae1496e3394d22b00b14a1,1,7843251575826482,
862,439,6,0x8dcbbfb22d55a46fe78e8ce5b16b2cd602d20223,1,2004071700000000,
863,140,6,0x30eb4c1a534351662c1ae273b8986862b60fa079,1,0,zhangtao.eth
859,91,6,0x1b2965dc3b1697dd10b7126ec7393d79cda2cf91,1,6193104560065,sumrtime.eth
865,260,6,0x565b93a15d38acd79c120b15432d21e21ed274d6,1,1048617524149943369,flynnjamm.eth
866,121,6,0x2b4ef02dc7dbca60f4978ad70df28a956df5b63d,1,200801000000000,
856,475,6,0x99d4ebed26b5d4833b2dc432d73519bca3d3ac70,1,14248314190518310,
868,186,6,0x3ec44a823e07555b5f889d8d954eec736eb5865b,1,10000000000000000,collinpixley.eth
869,137,6,0x301605c95acbed7a1fd9c2c0deee964e2afbd0c3,1,38408776100000000,knobelsdorf.eth
870,777,6,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,1857480205251131747,langos.eth
855,579,6,0xabb9f91560f3c90c1aabf2852f827c91127ef924,1,16415032854176371,
867,584,6,0xae72f470da5446005c756b08d3e916f7ea8e9b72,1,0,
871,665,7,0xc426f7adb8c15771cdc6df55d31518056c04d63e,1,437754975978107051,
873,740,7,0xc8f88b4aef57ac93fe41390194c3a4d77d7df744,1,1563849553748017595,torgin.eth
874,387,7,0x7af7ca67aa827f58e0659c52a641aee55a43b535,1,3802279900000000,
872,886,7,0xef39833eaf1c36803f415bcfc7670594034d3d63,1,1000000000000000,
879,712,7,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,1,3199494129553942977,nahuel.eth
878,531,7,0xa4b8339d2162125b33a667b0d40ac5dec27e924b,1,2434027117845451379,
875,362,7,0x74f0ef88878bad5c38ee76144ebb723c94e25a86,1,0,
881,580,7,0xabb9f91560f3c90c1aabf2852f827c91127ef924,1,16415032854176371,
876,281,7,0x5a72bfaf8dd5b251bd008fdc0b4656319ac0509b,1,35160493834157182,
880,156,7,0x35ac1fca4d919e864e2fdf10297cf09939ef5a4d,1,10000000000000000,
890,594,7,0xb0623c91c65621df716ab8afe5f66656b21a9108,1,61443357638222777,johnpalmer.eth
882,778,7,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,1892865492151131747,langos.eth
887,421,7,0x8c0eacd366a5085a8bbee1b6c18e216a8c7240b3,1,563126097879224,
877,849,7,0xe264886feb92e9c6a92fa196dfdc09d330b66c17,1,0,
889,413,7,0x89a77a6ac47094140bbdaa47adbef6fab1cd282b,1,1005077891578150414,
888,615,7,0xb35e71b6a5aebb07dfc3aa705968411ebdbc003f,1,0,0xtopa.eth
883,89,7,0x1a2b50bb52b322b50d3266f4be8e43944d967e94,1,15553854240420254,
886,611,7,0xb2829b5955bf4d4a193cc9b15a7d315c2629ece0,1,11261351281497397077,
885,604,7,0xb0dc0c7a91c34ac1698f9e7ec03104bdb3b42de3,1,1720266029208042021,0xsiam.eth
884,231,7,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1,1500052925635844751,taliskye.eth
893,731,8,0xc75f1ad2eaef79b729c8dd8bcbaeddd893f5a761,1,0,
894,918,8,0xfbbfbf2756b062abe77e975ed0925295c87c1a15,1,1127855306214077,
895,713,8,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,1,3199494129553942977,nahuel.eth
892,252,8,0x52ef83e77243970e74680fc5814d4a7b984d4b89,1,14410559541410984,poapgod.eth
897,813,8,0xd2c404a6224cd327868c0a9388ff0f75c2a5bf81,1,3385033600000000,
896,904,8,0xf56345338cb4cddaf915ebef3bfde63e70fe3053,1,0,bored.eth
899,507,8,0xa21df89c3f7375ebe7381cc858e0aa0b7c83aee0,1,650799490379206,jacobjewell.eth
901,532,8,0xa4b8339d2162125b33a667b0d40ac5dec27e924b,1,2434027117845451379,
903,474,8,0x9958906595168600bb8eca92e52031ffad5d5aee,1,5690296048474086,
904,173,8,0x3aea482a5a2cf7357b55ce24ed85e0d66000482f,1,1510257002519,
898,363,8,0x74f0ef88878bad5c38ee76144ebb723c94e25a86,1,0,
891,666,8,0xc426f7adb8c15771cdc6df55d31518056c04d63e,1,437754975978107051,
900,806,8,0xd02ae906edc339872b8300020fc4411c4f4036e1,1,6096073700000000,andykaufman.eth
907,435,8,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,5000000000000000,monetsupply.eth
902,157,8,0x35ac1fca4d919e864e2fdf10297cf09939ef5a4d,0,10000000000000000,
916,282,8,0x5a72bfaf8dd5b251bd008fdc0b4656319ac0509b,1,35160493834157182,
915,888,8,0xef5ad662a5a42c3023e009035ee235082800b924,0,6666684100000000,
914,741,8,0xc8f88b4aef57ac93fe41390194c3a4d77d7df744,1,1563849553748017595,torgin.eth
912,392,8,0x7c60b75b7af413667c14bd8fdc84267c03da9ba3,1,466700000000,
913,636,8,0xbb55ebe9a672ee9e93491c40124c530241910554,1,400000000000000,javydavy.eth
910,872,8,0xe507f2d7de97c783a60fef9f1c4a4dade2b0a989,1,1017702714700000000,thumb.eth
909,426,8,0x8c340ad3e0ca75edf7c023e3d128eebfc4d7f2c0,1,3172150016460753,
908,355,8,0x6f69286d7c51de0f0cf5f3c03c8ca3eda8a322f9,0,16597633089382852,
906,581,8,0xabb9f91560f3c90c1aabf2852f827c91127ef924,1,16415032854176371,
905,779,8,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,1892865492151131747,langos.eth
911,422,8,0x8c0eacd366a5085a8bbee1b6c18e216a8c7240b3,1,563126097879224,
923,873,9,0xe507f2d7de97c783a60fef9f1c4a4dade2b0a989,1,1017702714700000000,thumb.eth
925,232,9,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1,1502207920618176104,taliskye.eth
926,322,9,0x67b98fa27f40028e9caaf5a02535cf112db833aa,1,20409331422027106,
922,780,9,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,1911706129780573818,langos.eth
924,714,9,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,1,3199494129553942977,nahuel.eth
920,667,9,0xc426f7adb8c15771cdc6df55d31518056c04d63e,1,437754609719042004,
919,612,9,0xb2829b5955bf4d4a193cc9b15a7d315c2629ece0,1,11255575119803619519,
918,334,9,0x69b552292fb5e71632bfecbd592c03d7998259ba,1,9453199193584623,regis.eth
917,427,9,0x8c340ad3e0ca75edf7c023e3d128eebfc4d7f2c0,1,5433910515683551,
921,261,9,0x565b93a15d38acd79c120b15432d21e21ed274d6,1,1019056995849943369,flynnjamm.eth
145,233,10,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1,1505207920618176104,taliskye.eth
144,563,10,0xaa13905714dc09e1c51926869ddf2f3f2f1f3133,1,100453974247949,
143,781,10,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,1911706129780573818,langos.eth
146,715,10,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,1,3199494129553942977,nahuel.eth
141,44,10,0x070a96fe4ad5155ea91d409e8afec6b2f3c729c0,1,48384782097057473959,
140,455,10,0x94f890e53a8b98c5833ec668b7986b873d83e3a8,1,367168630516969,
142,850,10,0xe264886feb92e9c6a92fa196dfdc09d330b66c17,1,0,
155,742,11,0xc8f88b4aef57ac93fe41390194c3a4d77d7df744,1,1574899923562264971,torgin.eth
157,274,11,0x588031347beaa0d43978bc8c0094138a67d1a071,1,817747111359252,estebanether.eth
147,472,11,0x992b9b3acc35b0fdfd4572bb2f5dc54ed2cffa84,1,5082010100000000,satse.eth
148,456,11,0x94f890e53a8b98c5833ec668b7986b873d83e3a8,1,367168630516969,
149,547,11,0xa72511883e1d69b63ec7c744dca756a7a698d0ae,1,68493138712587989,
150,782,11,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,1911706129780573818,langos.eth
151,718,11,0xc6c9d802bc16d8746aafcac4781f9a8d442d585d,1,573537492555943,missiontomars.eth
152,898,11,0xf2daebd70beb828ab7480bd12f289d42af48ebb2,1,55177379642470972,
153,716,11,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,1,3201369911280766835,nahuel.eth
154,234,11,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1,1505207920618176104,taliskye.eth
156,190,11,0x4059457092cc3812d56676df6a75fd21204fbe2f,1,510875188760713,benoxmo.umbra.eth
163,379,11,0x79927e10304d4290b42425ae1232a76a1b2e7232,1,271683695451771792,
158,821,11,0xd7dc6d34d12a49d6c0eae055e948014901329cd1,1,5146418500000000,
160,626,11,0xb532fe24310aa59fb428a3dd02dc61b86bf953fa,1,108970121612047759,
161,262,11,0x565b93a15d38acd79c120b15432d21e21ed274d6,1,1019056995849943369,flynnjamm.eth
162,246,11,0x50c25a4f9d19c8f704f2e5d77c00f9cbe6dbb357,1,71107609972243473,megcusack.eth
168,595,11,0xb0623c91c65621df716ab8afe5f66656b21a9108,1,42715326403172065,johnpalmer.eth
167,656,11,0xc15753ae3b6099b8a3366b836433d6542645b876,1,49566546294657502,hullofrenz.eth
166,668,11,0xc426f7adb8c15771cdc6df55d31518056c04d63e,1,437754609719042004,
159,295,11,0x5f00742d6674d7b1ae724114907dd21f49786034,1,15403304800000000,
164,299,11,0x61a538988fa6e215b6a96988bd684dd013b8b0ad,1,1000000000000000,
165,551,11,0xa8c7372dc993d7510c9c45425807d463967cbb12,1,31474010262109626,bmann.eth
177,428,12,0x8c340ad3e0ca75edf7c023e3d128eebfc4d7f2c0,1,1222356632091095166,
169,235,12,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1,1505207920618176104,taliskye.eth
170,263,12,0x565b93a15d38acd79c120b15432d21e21ed274d6,1,1019056995849943369,flynnjamm.eth
171,436,12,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,5000000000000000,monetsupply.eth
172,247,12,0x50c25a4f9d19c8f704f2e5d77c00f9cbe6dbb357,1,77967729810884220,megcusack.eth
174,342,12,0x6c8acc7ece36bdbe0b3edb98f781eec3105b98e5,1,51878595579444,
175,294,12,0x5c51ec4986e5fc0e92b309602fe288cc00cd822e,1,153294553246973,
176,191,12,0x4059457092cc3812d56676df6a75fd21204fbe2f,1,510875188760713,benoxmo.umbra.eth
173,296,12,0x5f00742d6674d7b1ae724114907dd21f49786034,1,15403304800000000,
178,400,12,0x7ffd3b2ba34fd52d63d4f3bf7a21846f45829b5e,1,2505529397379129,
184,877,12,0xeaa11e489dbb1073fd5a9732c9c1bcaf48a7abb9,1,31406582402524966,0xdude.eth
181,605,12,0xb0dc0c7a91c34ac1698f9e7ec03104bdb3b42de3,1,1531387908309361967,0xsiam.eth
182,717,12,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,1,3199494129553942977,nahuel.eth
183,719,12,0xc6c9d802bc16d8746aafcac4781f9a8d442d585d,1,573537492555943,missiontomars.eth
179,463,12,0x97e6e59baf7c21a833fdb658d82357f3b11679f9,1,4843577755595125,
185,743,12,0xc8f88b4aef57ac93fe41390194c3a4d77d7df744,1,1574899923562264971,torgin.eth
186,552,12,0xa8c7372dc993d7510c9c45425807d463967cbb12,1,31474010262109626,bmann.eth
180,783,12,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,1,1911706129780573818,langos.eth
187,586,12,0xae9d5647400ce620dcf954b0f822976ced9a6504,1,39538861941723,
192,188,13,0x3f91fde8dca11a6208f1bbfb6797fe50e5dca663,1,416710000000000,
191,890,13,0xef933ce7f92ab3d851013fb3473086e5c4801cd5,1,1807195041065451,bearkylls.eth
188,464,13,0x97e6e59baf7c21a833fdb658d82357f3b11679f9,1,3846260333046410,
189,283,13,0x5a72bfaf8dd5b251bd008fdc0b4656319ac0509b,1,35160493834157182,
190,45,13,0x070a96fe4ad5155ea91d409e8afec6b2f3c729c0,1,53811475249590494385,
195,891,14,0xef933ce7f92ab3d851013fb3473086e5c4801cd5,1,1807195041065451,bearkylls.eth
196,369,14,0x79198fec001e269a85ae1496e3394d22b00b14a1,1,7843251575826482,
193,326,14,0x6808c8f473363d085d8d8ece4b53966cad81ee4a,1,39150127030242217,
194,46,14,0x070a96fe4ad5155ea91d409e8afec6b2f3c729c0,1,53778226451047264212,
201,450,14,0x92db1a82dc9cc4a3d4e3df5246c8853114928bba,1,500000000,llll.eth
199,465,14,0x97e6e59baf7c21a833fdb658d82357f3b11679f9,1,3846260333046410,
200,505,14,0x9fff03a69ab706415f425c21820b4644d2577f7f,1,34163824092147709,
198,284,14,0x5a72bfaf8dd5b251bd008fdc0b4656319ac0509b,1,35160493834157182,
197,917,14,0xfb808b3a5c074f2c6475d6926f4330b8044552e9,1,473463961170,
202,720,15,0xc70f6273f7edf28f28810ea0b8dec35eb00bca81,1,38429732700000000,gibbounleashed.eth
203,336,15,0x6a43e60d5520912d20f19eb29a011e82a6ee50ae,1,12994621171437723,sasis.eth
204,831,15,0xda3611f57f540873a1f836ede74bf67a396139b6,1,57024554000000000,blocklollo.eth
205,687,15,0xc5bc4606d634da2708e9559523efefe46521f30b,1,198748680068401,
229,300,15,0x61a538988fa6e215b6a96988bd684dd013b8b0ad,1,1000000000000000,
207,370,15,0x79198fec001e269a85ae1496e3394d22b00b14a1,1,7843251575826482,
209,47,15,0x070a96fe4ad5155ea91d409e8afec6b2f3c729c0,1,52360829629834720575,
210,84,15,0x192420795e6a2c80c4a90f8a380d792145985f27,1,6810155806882127,wolf.eth
211,518,15,0xa31cd363cd2867e98fb0102e07e0c226f8346e48,1,359602900000000,
212,253,15,0x52ef83e77243970e74680fc5814d4a7b984d4b89,1,21016328675922285,poapgod.eth
231,466,15,0x97e6e59baf7c21a833fdb658d82357f3b11679f9,1,46260333046410,
208,863,15,0xe4a77604802ee95603ec22ca0e4ebf981f6134a3,1,4069771000000000,
232,204,15,0x4a160e45aa802cd9efdef7554ef50b177f384fba,1,84738597535591,
206,451,15,0x92db1a82dc9cc4a3d4e3df5246c8853114928bba,1,500000000,llll.eth
230,7,15,0x0087a081a9b430fd8f688c6ac5dd24421bfb060d,1,24335413906075330,defilatam.eth
218,391,15,0x7bf49814598924b1ab2a33ad815054b6367cddd0,1,5395518300000000,mikepalace.eth
219,548,15,0xa72511883e1d69b63ec7c744dca756a7a698d0ae,1,16701259093598003,
214,349,15,0x6e9a88971e957abb41bae4e2677cae258f0c1e76,1,8000000000000000,blake🌯.eth
215,790,15,0xccd72bea12f3927063be3d8798a4b74082713cb5,1,5532500000000000000,nascent.eth
